state,state_po,county_str,office,special,candidate,party,writein,candidatevotes,won,MOV16,MOV18,18to16swing
New York,NY,putnam_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,751.0,False,-0.17829176662299995,0.019617561891842494,0.19790932851484244
New York,NY,putnam_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,301.0,False,-0.17829176662299995,0.019617561891842494,0.19790932851484244
New York,NY,putnam_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,778.0,False,-0.17829176662299995,0.019617561891842494,0.19790932851484244
New York,NY,putnam_ny,US Senator,False,Scattering,,True,8.0,False,-0.17829176662299995,0.019617561891842494,0.19790932851484244
New York,NY,queens_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,8600.0,False,0.534015607133,0.6114534451814121,0.07743783804841209
New York,NY,queens_ny,US Senator,False,Chele Chiavacci Farley,reform,False,789.0,False,0.534015607133,0.6114534451814121,0.07743783804841209
New York,NY,queens_ny,US Senator,False,Chele Chiavacci Farley,republican,False,80421.0,False,0.534015607133,0.6114534451814121,0.07743783804841209
New York,NY,queens_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,379201.0,True,0.534015607133,0.6114534451814121,0.07743783804841209
New York,NY,queens_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,5453.0,False,0.534015607133,0.6114534451814121,0.07743783804841209
New York,NY,queens_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,1923.0,False,0.534015607133,0.6114534451814121,0.07743783804841209
New York,NY,queens_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,11837.0,False,0.534015607133,0.6114534451814121,0.07743783804841209
New York,NY,queens_ny,US Senator,False,Scattering,,True,415.0,False,0.534015607133,0.6114534451814121,0.07743783804841209
New York,NY,rensselaer_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,4621.0,False,-0.028700883454000015,0.1481835564053537,0.1768844398593537
New York,NY,rensselaer_ny,US Senator,False,Chele Chiavacci Farley,reform,False,375.0,False,-0.028700883454000015,0.1481835564053537,0.1768844398593537
New York,NY,rensselaer_ny,US Senator,False,Chele Chiavacci Farley,republican,False,20968.0,False,-0.028700883454000015,0.1481835564053537,0.1768844398593537
New York,NY,rensselaer_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,29958.0,True,-0.028700883454000015,0.1481835564053537,0.1768844398593537
New York,NY,rensselaer_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,2114.0,False,-0.028700883454000015,0.1481835564053537,0.1768844398593537
New York,NY,rensselaer_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,738.0,False,-0.028700883454000015,0.1481835564053537,0.1768844398593537
New York,NY,rensselaer_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,1870.0,False,-0.028700883454000015,0.1481835564053537,0.1768844398593537
New York,NY,rensselaer_ny,US Senator,False,Scattering,,True,24.0,False,-0.028700883454000015,0.1481835564053537,0.1768844398593537
New York,NY,richmond_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,5704.0,False,-0.16776010860599994,0.05160025170854493,0.21936036031454487
New York,NY,richmond_ny,US Senator,False,Chele Chiavacci Farley,reform,False,335.0,False,-0.16776010860599994,0.05160025170854493,0.21936036031454487
New York,NY,richmond_ny,US Senator,False,Chele Chiavacci Farley,republican,False,59336.0,False,-0.16776010860599994,0.05160025170854493,0.21936036031454487
New York,NY,richmond_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,66388.0,True,-0.16776010860599994,0.05160025170854493,0.21936036031454487
New York,NY,richmond_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,1986.0,False,-0.16776010860599994,0.05160025170854493,0.21936036031454487
New York,NY,richmond_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,415.0,False,-0.16776010860599994,0.05160025170854493,0.21936036031454487
New York,NY,richmond_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,2386.0,False,-0.16776010860599994,0.05160025170854493,0.21936036031454487
New York,NY,richmond_ny,US Senator,False,Scattering,,True,116.0,False,-0.16776010860599994,0.05160025170854493,0.21936036031454487
New York,NY,rockland_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,4924.0,False,0.050878226282000005,0.2330348680097607,0.1821566417277607
New York,NY,rockland_ny,US Senator,False,Chele Chiavacci Farley,reform,False,2272.0,False,0.050878226282000005,0.2330348680097607,0.1821566417277607
New York,NY,rockland_ny,US Senator,False,Chele Chiavacci Farley,republican,False,32534.0,False,0.050878226282000005,0.2330348680097607,0.1821566417277607
New York,NY,rockland_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,55645.0,True,0.050878226282000005,0.2330348680097607,0.1821566417277607
New York,NY,rockland_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,1277.0,False,0.050878226282000005,0.2330348680097607,0.1821566417277607
New York,NY,rockland_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,774.0,False,0.050878226282000005,0.2330348680097607,0.1821566417277607
New York,NY,rockland_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,1690.0,False,0.050878226282000005,0.2330348680097607,0.1821566417277607
New York,NY,rockland_ny,US Senator,False,Scattering,,True,58.0,False,0.050878226282000005,0.2330348680097607,0.1821566417277607
New York,NY,saratoga_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,6261.0,False,-0.043635734804000015,0.11647795585944443,0.16011369066344444
New York,NY,saratoga_ny,US Senator,False,Chele Chiavacci Farley,reform,False,459.0,False,-0.043635734804000015,0.11647795585944443,0.16011369066344444
New York,NY,saratoga_ny,US Senator,False,Chele Chiavacci Farley,republican,False,36394.0,False,-0.043635734804000015,0.11647795585944443,0.16011369066344444
New York,NY,saratoga_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,47535.0,True,-0.043635734804000015,0.11647795585944443,0.16011369066344444
New York,NY,saratoga_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,2233.0,False,-0.043635734804000015,0.11647795585944443,0.16011369066344444
New York,NY,saratoga_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,871.0,False,-0.043635734804000015,0.11647795585944443,0.16011369066344444
New York,NY,saratoga_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,1884.0,False,-0.043635734804000015,0.11647795585944443,0.16011369066344444
New York,NY,saratoga_ny,US Senator,False,Scattering,,True,12.0,False,-0.043635734804000015,0.11647795585944443,0.16011369066344444
New York,NY,schenectady_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,3538.0,False,0.05844651057200001,0.2029136316337149,0.1444671210617149
New York,NY,schenectady_ny,US Senator,False,Chele Chiavacci Farley,reform,False,296.0,False,0.05844651057200001,0.2029136316337149,0.1444671210617149
New York,NY,schenectady_ny,US Senator,False,Chele Chiavacci Farley,republican,False,18171.0,False,0.05844651057200001,0.2029136316337149,0.1444671210617149
New York,NY,schenectady_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,29286.0,True,0.05844651057200001,0.2029136316337149,0.1444671210617149
New York,NY,schenectady_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,1434.0,False,0.05844651057200001,0.2029136316337149,0.1444671210617149
New York,NY,schenectady_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,558.0,False,0.05844651057200001,0.2029136316337149,0.1444671210617149
New York,NY,schenectady_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,1457.0,False,0.05844651057200001,0.2029136316337149,0.1444671210617149
New York,NY,schenectady_ny,US Senator,False,Scattering,,True,37.0,False,0.05844651057200001,0.2029136316337149,0.1444671210617149
New York,NY,schoharie_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,1062.0,False,-0.346879191983,-0.0753764686414033,0.2715027233415967
New York,NY,schoharie_ny,US Senator,False,Chele Chiavacci Farley,reform,False,87.0,False,-0.346879191983,-0.0753764686414033,0.2715027233415967
New York,NY,schoharie_ny,US Senator,False,Chele Chiavacci Farley,republican,False,5577.0,True,-0.346879191983,-0.0753764686414033,0.2715027233415967
New York,NY,schoharie_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,4666.0,False,-0.346879191983,-0.0753764686414033,0.2715027233415967
New York,NY,schoharie_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,280.0,False,-0.346879191983,-0.0753764686414033,0.2715027233415967
New York,NY,schoharie_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,97.0,False,-0.346879191983,-0.0753764686414033,0.2715027233415967
New York,NY,schoharie_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,312.0,False,-0.346879191983,-0.0753764686414033,0.2715027233415967
New York,NY,schoharie_ny,US Senator,False,Scattering,,True,5.0,False,-0.346879191983,-0.0753764686414033,0.2715027233415967
New York,NY,schuyler_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,423.0,False,-0.287071114805,-0.05168170631665303,0.235389408488347
New York,NY,schuyler_ny,US Senator,False,Chele Chiavacci Farley,reform,False,38.0,False,-0.287071114805,-0.05168170631665303,0.235389408488347
New York,NY,schuyler_ny,US Senator,False,Chele Chiavacci Farley,republican,False,3407.0,True,-0.287071114805,-0.05168170631665303,0.235389408488347
New York,NY,schuyler_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,3029.0,False,-0.287071114805,-0.05168170631665303,0.235389408488347
New York,NY,schuyler_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,137.0,False,-0.287071114805,-0.05168170631665303,0.235389408488347
New York,NY,schuyler_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,56.0,False,-0.287071114805,-0.05168170631665303,0.235389408488347
New York,NY,schuyler_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,218.0,False,-0.287071114805,-0.05168170631665303,0.235389408488347
New York,NY,schuyler_ny,US Senator,False,Scattering,,True,6.0,False,-0.287071114805,-0.05168170631665303,0.235389408488347
New York,NY,seneca_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,574.0,False,-0.12131688536199997,0.03480985118788621,0.15612673654988618
New York,NY,seneca_ny,US Senator,False,Chele Chiavacci Farley,reform,False,84.0,False,-0.12131688536199997,0.03480985118788621,0.15612673654988618
New York,NY,seneca_ny,US Senator,False,Chele Chiavacci Farley,republican,False,4826.0,False,-0.12131688536199997,0.03480985118788621,0.15612673654988618
New York,NY,seneca_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,5226.0,True,-0.12131688536199997,0.03480985118788621,0.15612673654988618
New York,NY,seneca_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,329.0,False,-0.12131688536199997,0.03480985118788621,0.15612673654988618
New York,NY,seneca_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,120.0,False,-0.12131688536199997,0.03480985118788621,0.15612673654988618
New York,NY,seneca_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,322.0,False,-0.12131688536199997,0.03480985118788621,0.15612673654988618
New York,NY,seneca_ny,US Senator,False,Scattering,,True,10.0,False,-0.12131688536199997,0.03480985118788621,0.15612673654988618
New York,NY,stlawrence_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,1381.0,False,-0.10783979063600002,0.10703630034808559,0.2148760909840856
New York,NY,stlawrence_ny,US Senator,False,Chele Chiavacci Farley,reform,False,115.0,False,-0.10783979063600002,0.10703630034808559,0.2148760909840856
New York,NY,stlawrence_ny,US Senator,False,Chele Chiavacci Farley,republican,False,12705.0,False,-0.10783979063600002,0.10703630034808559,0.2148760909840856
New York,NY,stlawrence_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,16149.0,True,-0.10783979063600002,0.10703630034808559,0.2148760909840856
New York,NY,stlawrence_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,738.0,False,-0.10783979063600002,0.10703630034808559,0.2148760909840856
New York,NY,stlawrence_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,266.0,False,-0.10783979063600002,0.10703630034808559,0.2148760909840856
New York,NY,stlawrence_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,817.0,False,-0.10783979063600002,0.10703630034808559,0.2148760909840856
New York,NY,stlawrence_ny,US Senator,False,Scattering,,True,5.0,False,-0.10783979063600002,0.10703630034808559,0.2148760909840856
New York,NY,steuben_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,1639.0,False,-0.36160842258899994,-0.1634472511144131,0.19816117147458684
New York,NY,steuben_ny,US Senator,False,Chele Chiavacci Farley,reform,False,215.0,False,-0.36160842258899994,-0.1634472511144131,0.19816117147458684
New York,NY,steuben_ny,US Senator,False,Chele Chiavacci Farley,republican,False,17922.0,True,-0.36160842258899994,-0.1634472511144131,0.19816117147458684
New York,NY,steuben_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,12422.0,False,-0.36160842258899994,-0.1634472511144131,0.19816117147458684
New York,NY,steuben_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,577.0,False,-0.36160842258899994,-0.1634472511144131,0.19816117147458684
New York,NY,steuben_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,227.0,False,-0.36160842258899994,-0.1634472511144131,0.19816117147458684
New York,NY,steuben_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,642.0,False,-0.36160842258899994,-0.1634472511144131,0.19816117147458684
New York,NY,steuben_ny,US Senator,False,Scattering,,True,6.0,False,-0.36160842258899994,-0.1634472511144131,0.19816117147458684
New York,NY,suffolk_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,27595.0,False,-0.08222527648200006,0.11151658319947083,0.1937418596814709
New York,NY,suffolk_ny,US Senator,False,Chele Chiavacci Farley,reform,False,1610.0,False,-0.08222527648200006,0.11151658319947083,0.1937418596814709
New York,NY,suffolk_ny,US Senator,False,Chele Chiavacci Farley,republican,False,210272.0,False,-0.08222527648200006,0.11151658319947083,0.1937418596814709
New York,NY,suffolk_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,269281.0,True,-0.08222527648200006,0.11151658319947083,0.1937418596814709
New York,NY,suffolk_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,8011.0,False,-0.08222527648200006,0.11151658319947083,0.1937418596814709
New York,NY,suffolk_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,3949.0,False,-0.08222527648200006,0.11151658319947083,0.1937418596814709
New York,NY,suffolk_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,8287.0,False,-0.08222527648200006,0.11151658319947083,0.1937418596814709
New York,NY,suffolk_ny,US Senator,False,Scattering,,True,145.0,False,-0.08222527648200006,0.11151658319947083,0.1937418596814709
New York,NY,sullivan_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,1237.0,False,-0.137425025463,0.06526576019777502,0.20269078566077503
New York,NY,sullivan_ny,US Senator,False,Chele Chiavacci Farley,reform,False,122.0,False,-0.137425025463,0.06526576019777502,0.20269078566077503
New York,NY,sullivan_ny,US Senator,False,Chele Chiavacci Farley,republican,False,9960.0,False,-0.137425025463,0.06526576019777502,0.20269078566077503
New York,NY,sullivan_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,11544.0,True,-0.137425025463,0.06526576019777502,0.20269078566077503
New York,NY,sullivan_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,539.0,False,-0.137425025463,0.06526576019777502,0.20269078566077503
New York,NY,sullivan_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,197.0,False,-0.137425025463,0.06526576019777502,0.20269078566077503
New York,NY,sullivan_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,657.0,False,-0.137425025463,0.06526576019777502,0.20269078566077503
New York,NY,sullivan_ny,US Senator,False,Scattering,,True,14.0,False,-0.137425025463,0.06526576019777502,0.20269078566077503
New York,NY,tioga_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,807.0,False,-0.276123759487,-0.11050664908231672,0.1656171104046833
New York,NY,tioga_ny,US Senator,False,Chele Chiavacci Farley,reform,False,98.0,False,-0.276123759487,-0.11050664908231672,0.1656171104046833
New York,NY,tioga_ny,US Senator,False,Chele Chiavacci Farley,republican,False,9283.0,True,-0.276123759487,-0.11050664908231672,0.1656171104046833
New York,NY,tioga_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,7272.0,False,-0.276123759487,-0.11050664908231672,0.1656171104046833
New York,NY,tioga_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,297.0,False,-0.276123759487,-0.11050664908231672,0.1656171104046833
New York,NY,tioga_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,120.0,False,-0.276123759487,-0.11050664908231672,0.1656171104046833
New York,NY,tioga_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,313.0,False,-0.276123759487,-0.11050664908231672,0.1656171104046833
New York,NY,tioga_ny,US Senator,False,Scattering,,True,8.0,False,-0.276123759487,-0.11050664908231672,0.1656171104046833
New York,NY,tompkins_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,944.0,False,0.42143746522900005,0.4780057865409344,0.056568321311934344
New York,NY,tompkins_ny,US Senator,False,Chele Chiavacci Farley,reform,False,155.0,False,0.42143746522900005,0.4780057865409344,0.056568321311934344
New York,NY,tompkins_ny,US Senator,False,Chele Chiavacci Farley,republican,False,7300.0,False,0.42143746522900005,0.4780057865409344,0.056568321311934344
New York,NY,tompkins_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,25143.0,True,0.42143746522900005,0.4780057865409344,0.056568321311934344
New York,NY,tompkins_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,615.0,False,0.42143746522900005,0.4780057865409344,0.056568321311934344
New York,NY,tompkins_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,621.0,False,0.42143746522900005,0.4780057865409344,0.056568321311934344
New York,NY,tompkins_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,2439.0,False,0.42143746522900005,0.4780057865409344,0.056568321311934344
New York,NY,tompkins_ny,US Senator,False,Scattering,,True,111.0,False,0.42143746522900005,0.4780057865409344,0.056568321311934344
New York,NY,ulster_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,4073.0,False,0.09137345398900004,0.26676801772784664,0.1753945637388466
New York,NY,ulster_ny,US Senator,False,Chele Chiavacci Farley,reform,False,385.0,False,0.09137345398900004,0.26676801772784664,0.1753945637388466
New York,NY,ulster_ny,US Senator,False,Chele Chiavacci Farley,republican,False,22952.0,False,0.09137345398900004,0.26676801772784664,0.1753945637388466
New York,NY,ulster_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,43658.0,True,0.09137345398900004,0.26676801772784664,0.1753945637388466
New York,NY,ulster_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,1673.0,False,0.09137345398900004,0.26676801772784664,0.1753945637388466
New York,NY,ulster_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,972.0,False,0.09137345398900004,0.26676801772784664,0.1753945637388466
New York,NY,ulster_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,3860.0,False,0.09137345398900004,0.26676801772784664,0.1753945637388466
New York,NY,ulster_ny,US Senator,False,Scattering,,True,45.0,False,0.09137345398900004,0.26676801772784664,0.1753945637388466
New York,NY,warren_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,1223.0,False,-0.10584735925699995,0.12721767149345858,0.23306503075045854
New York,NY,warren_ny,US Senator,False,Chele Chiavacci Farley,reform,False,99.0,False,-0.10584735925699995,0.12721767149345858,0.23306503075045854
New York,NY,warren_ny,US Senator,False,Chele Chiavacci Farley,republican,False,9796.0,False,-0.10584735925699995,0.12721767149345858,0.23306503075045854
New York,NY,warren_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,13073.0,True,-0.10584735925699995,0.12721767149345858,0.23306503075045854
New York,NY,warren_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,664.0,False,-0.10584735925699995,0.12721767149345858,0.23306503075045854
New York,NY,warren_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,259.0,False,-0.10584735925699995,0.12721767149345858,0.23306503075045854
New York,NY,warren_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,638.0,False,-0.10584735925699995,0.12721767149345858,0.23306503075045854
New York,NY,warren_ny,US Senator,False,Scattering,,True,7.0,False,-0.10584735925699995,0.12721767149345858,0.23306503075045854
New York,NY,washington_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,1255.0,False,-0.202312396768,0.03194512493875551,0.2342575217067555
New York,NY,washington_ny,US Senator,False,Chele Chiavacci Farley,reform,False,89.0,False,-0.202312396768,0.03194512493875551,0.2342575217067555
New York,NY,washington_ny,US Senator,False,Chele Chiavacci Farley,republican,False,8596.0,False,-0.202312396768,0.03194512493875551,0.2342575217067555
New York,NY,washington_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,9248.0,True,-0.202312396768,0.03194512493875551,0.2342575217067555
New York,NY,washington_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,499.0,False,-0.202312396768,0.03194512493875551,0.2342575217067555
New York,NY,washington_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,168.0,False,-0.202312396768,0.03194512493875551,0.2342575217067555
New York,NY,washington_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,550.0,False,-0.202312396768,0.03194512493875551,0.2342575217067555
New York,NY,washington_ny,US Senator,False,Scattering,,True,5.0,False,-0.202312396768,0.03194512493875551,0.2342575217067555
New York,NY,wayne_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,2712.0,False,-0.26113448822300006,-0.07049102177022087,0.1906434664527792
New York,NY,wayne_ny,US Senator,False,Chele Chiavacci Farley,reform,False,218.0,False,-0.26113448822300006,-0.07049102177022087,0.1906434664527792
New York,NY,wayne_ny,US Senator,False,Chele Chiavacci Farley,republican,False,14592.0,True,-0.26113448822300006,-0.07049102177022087,0.1906434664527792
New York,NY,wayne_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,12374.0,False,-0.26113448822300006,-0.07049102177022087,0.1906434664527792
New York,NY,wayne_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,630.0,False,-0.26113448822300006,-0.07049102177022087,0.1906434664527792
New York,NY,wayne_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,267.0,False,-0.26113448822300006,-0.07049102177022087,0.1906434664527792
New York,NY,wayne_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,660.0,False,-0.26113448822300006,-0.07049102177022087,0.1906434664527792
New York,NY,wayne_ny,US Senator,False,Scattering,,True,12.0,False,-0.26113448822300006,-0.07049102177022087,0.1906434664527792
New York,NY,westchester_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,10789.0,False,0.327675122719,0.41200203997259915,0.08432691725359914
New York,NY,westchester_ny,US Senator,False,Chele Chiavacci Farley,reform,False,967.0,False,0.327675122719,0.41200203997259915,0.08432691725359914
New York,NY,westchester_ny,US Senator,False,Chele Chiavacci Farley,republican,False,85222.0,False,0.327675122719,0.41200203997259915,0.08432691725359914
New York,NY,westchester_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,221750.0,True,0.327675122719,0.41200203997259915,0.08432691725359914
New York,NY,westchester_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,4190.0,False,0.327675122719,0.41200203997259915,0.08432691725359914
New York,NY,westchester_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,2277.0,False,0.327675122719,0.41200203997259915,0.08432691725359914
New York,NY,westchester_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,5956.0,False,0.327675122719,0.41200203997259915,0.08432691725359914
New York,NY,westchester_ny,US Senator,False,Scattering,,True,226.0,False,0.327675122719,0.41200203997259915,0.08432691725359914
New York,NY,wyoming_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,1215.0,False,-0.509766584766,-0.28754745634016704,0.22221912842583297
New York,NY,wyoming_ny,US Senator,False,Chele Chiavacci Farley,reform,False,69.0,False,-0.509766584766,-0.28754745634016704,0.22221912842583297
New York,NY,wyoming_ny,US Senator,False,Chele Chiavacci Farley,republican,False,7553.0,True,-0.509766584766,-0.28754745634016704,0.22221912842583297
New York,NY,wyoming_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,3766.0,False,-0.509766584766,-0.28754745634016704,0.22221912842583297
New York,NY,wyoming_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,214.0,False,-0.509766584766,-0.28754745634016704,0.22221912842583297
New York,NY,wyoming_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,70.0,False,-0.509766584766,-0.28754745634016704,0.22221912842583297
New York,NY,wyoming_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,280.0,False,-0.509766584766,-0.28754745634016704,0.22221912842583297
New York,NY,wyoming_ny,US Senator,False,Scattering,,True,3.0,False,-0.509766584766,-0.28754745634016704,0.22221912842583297
New York,NY,yates_ny,US Senator,False,Chele Chiavacci Farley,conservative,False,509.0,False,-0.218495821727,-0.04981458590852905,0.16868123581847094
New York,NY,yates_ny,US Senator,False,Chele Chiavacci Farley,reform,False,39.0,False,-0.218495821727,-0.04981458590852905,0.16868123581847094
New York,NY,yates_ny,US Senator,False,Chele Chiavacci Farley,republican,False,3796.0,True,-0.218495821727,-0.04981458590852905,0.16868123581847094
New York,NY,yates_ny,US Senator,False,Kirsten E. Gillibrand,democrat,False,3393.0,False,-0.218495821727,-0.04981458590852905,0.16868123581847094
New York,NY,yates_ny,US Senator,False,Kirsten E. Gillibrand,independence,False,130.0,False,-0.218495821727,-0.04981458590852905,0.16868123581847094
New York,NY,yates_ny,US Senator,False,Kirsten E. Gillibrand,women's equality,False,65.0,False,-0.218495821727,-0.04981458590852905,0.16868123581847094
New York,NY,yates_ny,US Senator,False,Kirsten E. Gillibrand,working families,False,155.0,False,-0.218495821727,-0.04981458590852905,0.16868123581847094
New York,NY,yates_ny,US Senator,False,Scattering,,True,3.0,False,-0.218495821727,-0.04981458590852905,0.16868123581847094
North Dakota,ND,adams_nd,US Senator,False,Heidi Heitkamp,democrat,False,364.0,False,-0.57048092869,-0.3711340206185567,0.19934690807144329
North Dakota,ND,adams_nd,US Senator,False,Kevin Cramer,republican,False,796.0,True,-0.57048092869,-0.3711340206185567,0.19934690807144329
North Dakota,ND,adams_nd,US Senator,False,,,True,4.0,False,-0.57048092869,-0.3711340206185567,0.19934690807144329
North Dakota,ND,barnes_nd,US Senator,False,Heidi Heitkamp,democrat,False,2517.0,True,-0.296782790786,0.0019829466587348854,0.2987657374447349
North Dakota,ND,barnes_nd,US Senator,False,Kevin Cramer,republican,False,2507.0,False,-0.296782790786,0.0019829466587348854,0.2987657374447349
North Dakota,ND,barnes_nd,US Senator,False,,,True,19.0,False,-0.296782790786,0.0019829466587348854,0.2987657374447349
North Dakota,ND,benson_nd,US Senator,False,Heidi Heitkamp,democrat,False,1427.0,True,-0.04381443298899995,0.2642258491398324,0.30804028212883233
North Dakota,ND,benson_nd,US Senator,False,Kevin Cramer,republican,False,828.0,False,-0.04381443298899995,0.2642258491398324,0.30804028212883233
North Dakota,ND,benson_nd,US Senator,False,,,True,12.0,False,-0.04381443298899995,0.2642258491398324,0.30804028212883233
North Dakota,ND,billings_nd,US Senator,False,Heidi Heitkamp,democrat,False,115.0,False,-0.733108108108,-0.5929203539823009,0.14018775412569906
North Dakota,ND,billings_nd,US Senator,False,Kevin Cramer,republican,False,450.0,True,-0.733108108108,-0.5929203539823009,0.14018775412569906
North Dakota,ND,billings_nd,US Senator,False,,,True,0.0,False,-0.733108108108,-0.5929203539823009,0.14018775412569906
North Dakota,ND,bottineau_nd,US Senator,False,Heidi Heitkamp,democrat,False,1110.0,False,-0.508583066628,-0.3170284316722714,0.1915546349557286
North Dakota,ND,bottineau_nd,US Senator,False,Kevin Cramer,republican,False,2147.0,True,-0.508583066628,-0.3170284316722714,0.1915546349557286
North Dakota,ND,bottineau_nd,US Senator,False,,,True,14.0,False,-0.508583066628,-0.3170284316722714,0.1915546349557286
