year,state,state_po,county,office,district,stage,special,candidate,party,writein,candidatevotes
2018,Utah,UT,Sanpete,US Senator,statewide,gen,False,Mitt Romney,republican,False,7367.0
2018,Utah,UT,Sanpete,US Senator,statewide,gen,False,Reed C. McCandless,independent american,False,195.0
2018,Utah,UT,Sanpete,US Senator,statewide,gen,False,Tim Aalders,constitution,False,418.0
2018,Utah,UT,Sanpete,US Senator,statewide,gen,False,,,True,0.0
2018,Utah,UT,Sevier,US Senator,statewide,gen,False,Craig R. Bowden,libertarian,False,173.0
2018,Utah,UT,Sevier,US Senator,statewide,gen,False,Jenny Wilson,democrat,False,771.0
2018,Utah,UT,Sevier,US Senator,statewide,gen,False,Mitt Romney,republican,False,5810.0
2018,Utah,UT,Sevier,US Senator,statewide,gen,False,Reed C. McCandless,independent american,False,113.0
2018,Utah,UT,Sevier,US Senator,statewide,gen,False,Tim Aalders,constitution,False,408.0
2018,Utah,UT,Sevier,US Senator,statewide,gen,False,,,True,12.0
2018,Utah,UT,Summit,US Senator,statewide,gen,False,Craig R. Bowden,libertarian,False,383.0
2018,Utah,UT,Summit,US Senator,statewide,gen,False,Jenny Wilson,democrat,False,10229.0
2018,Utah,UT,Summit,US Senator,statewide,gen,False,Mitt Romney,republican,False,9170.0
2018,Utah,UT,Summit,US Senator,statewide,gen,False,Reed C. McCandless,independent american,False,139.0
2018,Utah,UT,Summit,US Senator,statewide,gen,False,Tim Aalders,constitution,False,289.0
2018,Utah,UT,Summit,US Senator,statewide,gen,False,,,True,0.0
2018,Utah,UT,Tooele,US Senator,statewide,gen,False,Craig R. Bowden,libertarian,False,726.0
2018,Utah,UT,Tooele,US Senator,statewide,gen,False,Jenny Wilson,democrat,False,5491.0
2018,Utah,UT,Tooele,US Senator,statewide,gen,False,Mitt Romney,republican,False,14407.0
2018,Utah,UT,Tooele,US Senator,statewide,gen,False,Reed C. McCandless,independent american,False,338.0
2018,Utah,UT,Tooele,US Senator,statewide,gen,False,Tim Aalders,constitution,False,992.0
2018,Utah,UT,Tooele,US Senator,statewide,gen,False,,,True,1.0
2018,Utah,UT,Uintah,US Senator,statewide,gen,False,Craig R. Bowden,libertarian,False,306.0
2018,Utah,UT,Uintah,US Senator,statewide,gen,False,Jenny Wilson,democrat,False,1135.0
2018,Utah,UT,Uintah,US Senator,statewide,gen,False,Mitt Romney,republican,False,7946.0
2018,Utah,UT,Uintah,US Senator,statewide,gen,False,Reed C. McCandless,independent american,False,158.0
2018,Utah,UT,Uintah,US Senator,statewide,gen,False,Tim Aalders,constitution,False,711.0
2018,Utah,UT,Uintah,US Senator,statewide,gen,False,,,True,0.0
2018,Utah,UT,Utah,US Senator,statewide,gen,False,Craig R. Bowden,libertarian,False,4635.0
2018,Utah,UT,Utah,US Senator,statewide,gen,False,Jenny Wilson,democrat,False,28856.0
2018,Utah,UT,Utah,US Senator,statewide,gen,False,Mitt Romney,republican,False,135240.0
2018,Utah,UT,Utah,US Senator,statewide,gen,False,Reed C. McCandless,independent american,False,1739.0
2018,Utah,UT,Utah,US Senator,statewide,gen,False,Tim Aalders,constitution,False,5097.0
2018,Utah,UT,Utah,US Senator,statewide,gen,False,,,True,1.0
2018,Utah,UT,Wasatch,US Senator,statewide,gen,False,Craig R. Bowden,libertarian,False,222.0
2018,Utah,UT,Wasatch,US Senator,statewide,gen,False,Jenny Wilson,democrat,False,3467.0
2018,Utah,UT,Wasatch,US Senator,statewide,gen,False,Mitt Romney,republican,False,8126.0
2018,Utah,UT,Wasatch,US Senator,statewide,gen,False,Reed C. McCandless,independent american,False,101.0
2018,Utah,UT,Wasatch,US Senator,statewide,gen,False,Tim Aalders,constitution,False,272.0
2018,Utah,UT,Wasatch,US Senator,statewide,gen,False,,,True,0.0
2018,Utah,UT,Washington,US Senator,statewide,gen,False,Craig R. Bowden,libertarian,False,1885.0
2018,Utah,UT,Washington,US Senator,statewide,gen,False,Jenny Wilson,democrat,False,11757.0
2018,Utah,UT,Washington,US Senator,statewide,gen,False,Mitt Romney,republican,False,42602.0
2018,Utah,UT,Washington,US Senator,statewide,gen,False,Reed C. McCandless,independent american,False,911.0
2018,Utah,UT,Washington,US Senator,statewide,gen,False,Tim Aalders,constitution,False,3352.0
2018,Utah,UT,Washington,US Senator,statewide,gen,False,,,True,2.0
2018,Utah,UT,Wayne,US Senator,statewide,gen,False,Craig R. Bowden,libertarian,False,25.0
2018,Utah,UT,Wayne,US Senator,statewide,gen,False,Jenny Wilson,democrat,False,267.0
2018,Utah,UT,Wayne,US Senator,statewide,gen,False,Mitt Romney,republican,False,999.0
2018,Utah,UT,Wayne,US Senator,statewide,gen,False,Reed C. McCandless,independent american,False,17.0
2018,Utah,UT,Wayne,US Senator,statewide,gen,False,Tim Aalders,constitution,False,48.0
2018,Utah,UT,Wayne,US Senator,statewide,gen,False,,,True,1.0
2018,Utah,UT,Weber,US Senator,statewide,gen,False,Craig R. Bowden,libertarian,False,2691.0
2018,Utah,UT,Weber,US Senator,statewide,gen,False,Jenny Wilson,democrat,False,24513.0
2018,Utah,UT,Weber,US Senator,statewide,gen,False,Mitt Romney,republican,False,49458.0
2018,Utah,UT,Weber,US Senator,statewide,gen,False,Reed C. McCandless,independent american,False,1080.0
2018,Utah,UT,Weber,US Senator,statewide,gen,False,Tim Aalders,constitution,False,2443.0
2018,Utah,UT,Weber,US Senator,statewide,gen,False,,,True,6.0
2018,Vermont,VT,Addison,US Senator,statewide,gen,False,Bernie Sanders,independent,False,11964.0
2018,Vermont,VT,Addison,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,137.0
2018,Vermont,VT,Addison,US Senator,statewide,gen,False,Bruce Busa,independent,False,36.0
2018,Vermont,VT,Addison,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,83.0
2018,Vermont,VT,Addison,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,128.0
2018,Vermont,VT,Addison,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,221.0
2018,Vermont,VT,Addison,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,4439.0
2018,Vermont,VT,Addison,US Senator,statewide,gen,False,Reid Kane,liberty union,False,43.0
2018,Vermont,VT,Addison,US Senator,statewide,gen,False,Russell Beste,independent,False,131.0
2018,Vermont,VT,Addison,US Senator,statewide,gen,False,,,True,20.0
2018,Vermont,VT,Bennington,US Senator,statewide,gen,False,Bernie Sanders,independent,False,8971.0
2018,Vermont,VT,Bennington,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,1341.0
2018,Vermont,VT,Bennington,US Senator,statewide,gen,False,Bruce Busa,independent,False,171.0
2018,Vermont,VT,Bennington,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,81.0
2018,Vermont,VT,Bennington,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,70.0
2018,Vermont,VT,Bennington,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,32.0
2018,Vermont,VT,Bennington,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,3910.0
2018,Vermont,VT,Bennington,US Senator,statewide,gen,False,Reid Kane,liberty union,False,54.0
2018,Vermont,VT,Bennington,US Senator,statewide,gen,False,Russell Beste,independent,False,92.0
2018,Vermont,VT,Bennington,US Senator,statewide,gen,False,,,True,10.0
2018,Vermont,VT,Caledonia,US Senator,statewide,gen,False,Bernie Sanders,independent,False,6803.0
2018,Vermont,VT,Caledonia,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,107.0
2018,Vermont,VT,Caledonia,US Senator,statewide,gen,False,Bruce Busa,independent,False,34.0
2018,Vermont,VT,Caledonia,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,166.0
2018,Vermont,VT,Caledonia,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,60.0
2018,Vermont,VT,Caledonia,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,47.0
2018,Vermont,VT,Caledonia,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,4296.0
2018,Vermont,VT,Caledonia,US Senator,statewide,gen,False,Reid Kane,liberty union,False,53.0
2018,Vermont,VT,Caledonia,US Senator,statewide,gen,False,Russell Beste,independent,False,86.0
2018,Vermont,VT,Caledonia,US Senator,statewide,gen,False,,,True,14.0
2018,Vermont,VT,Chittenden,US Senator,statewide,gen,False,Bernie Sanders,independent,False,55669.0
2018,Vermont,VT,Chittenden,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,650.0
2018,Vermont,VT,Chittenden,US Senator,statewide,gen,False,Bruce Busa,independent,False,118.0
2018,Vermont,VT,Chittenden,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,276.0
2018,Vermont,VT,Chittenden,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,781.0
2018,Vermont,VT,Chittenden,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,213.0
2018,Vermont,VT,Chittenden,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,16441.0
2018,Vermont,VT,Chittenden,US Senator,statewide,gen,False,Reid Kane,liberty union,False,182.0
2018,Vermont,VT,Chittenden,US Senator,statewide,gen,False,Russell Beste,independent,False,1070.0
2018,Vermont,VT,Chittenden,US Senator,statewide,gen,False,,,True,90.0
2018,Vermont,VT,Essex,US Senator,statewide,gen,False,Bernie Sanders,independent,False,1059.0
2018,Vermont,VT,Essex,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,29.0
2018,Vermont,VT,Essex,US Senator,statewide,gen,False,Bruce Busa,independent,False,7.0
2018,Vermont,VT,Essex,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,35.0
2018,Vermont,VT,Essex,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,18.0
2018,Vermont,VT,Essex,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,10.0
2018,Vermont,VT,Essex,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,976.0
2018,Vermont,VT,Essex,US Senator,statewide,gen,False,Reid Kane,liberty union,False,10.0
2018,Vermont,VT,Essex,US Senator,statewide,gen,False,Russell Beste,independent,False,31.0
2018,Vermont,VT,Essex,US Senator,statewide,gen,False,,,True,1.0
2018,Vermont,VT,Franklin,US Senator,statewide,gen,False,Bernie Sanders,independent,False,10492.0
2018,Vermont,VT,Franklin,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,155.0
2018,Vermont,VT,Franklin,US Senator,statewide,gen,False,Bruce Busa,independent,False,57.0
2018,Vermont,VT,Franklin,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,143.0
2018,Vermont,VT,Franklin,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,115.0
2018,Vermont,VT,Franklin,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,88.0
2018,Vermont,VT,Franklin,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,6782.0
2018,Vermont,VT,Franklin,US Senator,statewide,gen,False,Reid Kane,liberty union,False,75.0
2018,Vermont,VT,Franklin,US Senator,statewide,gen,False,Russell Beste,independent,False,287.0
2018,Vermont,VT,Franklin,US Senator,statewide,gen,False,,,True,20.0
2018,Vermont,VT,Grand Isle,US Senator,statewide,gen,False,Bernie Sanders,independent,False,2307.0
2018,Vermont,VT,Grand Isle,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,26.0
2018,Vermont,VT,Grand Isle,US Senator,statewide,gen,False,Bruce Busa,independent,False,7.0
2018,Vermont,VT,Grand Isle,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,17.0
2018,Vermont,VT,Grand Isle,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,27.0
2018,Vermont,VT,Grand Isle,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,7.0
2018,Vermont,VT,Grand Isle,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,1229.0
2018,Vermont,VT,Grand Isle,US Senator,statewide,gen,False,Reid Kane,liberty union,False,16.0
2018,Vermont,VT,Grand Isle,US Senator,statewide,gen,False,Russell Beste,independent,False,48.0
2018,Vermont,VT,Grand Isle,US Senator,statewide,gen,False,,,True,1.0
2018,Vermont,VT,Lamoille,US Senator,statewide,gen,False,Bernie Sanders,independent,False,7989.0
2018,Vermont,VT,Lamoille,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,88.0
2018,Vermont,VT,Lamoille,US Senator,statewide,gen,False,Bruce Busa,independent,False,16.0
2018,Vermont,VT,Lamoille,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,80.0
2018,Vermont,VT,Lamoille,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,52.0
2018,Vermont,VT,Lamoille,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,31.0
2018,Vermont,VT,Lamoille,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,2931.0
2018,Vermont,VT,Lamoille,US Senator,statewide,gen,False,Reid Kane,liberty union,False,40.0
2018,Vermont,VT,Lamoille,US Senator,statewide,gen,False,Russell Beste,independent,False,115.0
2018,Vermont,VT,Lamoille,US Senator,statewide,gen,False,,,True,13.0
2018,Vermont,VT,Orange,US Senator,statewide,gen,False,Bernie Sanders,independent,False,8097.0
2018,Vermont,VT,Orange,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,93.0
2018,Vermont,VT,Orange,US Senator,statewide,gen,False,Bruce Busa,independent,False,22.0
2018,Vermont,VT,Orange,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,256.0
2018,Vermont,VT,Orange,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,70.0
2018,Vermont,VT,Orange,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,44.0
2018,Vermont,VT,Orange,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,3790.0
2018,Vermont,VT,Orange,US Senator,statewide,gen,False,Reid Kane,liberty union,False,67.0
2018,Vermont,VT,Orange,US Senator,statewide,gen,False,Russell Beste,independent,False,84.0
2018,Vermont,VT,Orange,US Senator,statewide,gen,False,,,True,15.0
2018,Vermont,VT,Orleans,US Senator,statewide,gen,False,Bernie Sanders,independent,False,5571.0
2018,Vermont,VT,Orleans,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,79.0
2018,Vermont,VT,Orleans,US Senator,statewide,gen,False,Bruce Busa,independent,False,33.0
2018,Vermont,VT,Orleans,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,92.0
2018,Vermont,VT,Orleans,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,61.0
2018,Vermont,VT,Orleans,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,62.0
2018,Vermont,VT,Orleans,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,3853.0
2018,Vermont,VT,Orleans,US Senator,statewide,gen,False,Reid Kane,liberty union,False,34.0
2018,Vermont,VT,Orleans,US Senator,statewide,gen,False,Russell Beste,independent,False,82.0
2018,Vermont,VT,Orleans,US Senator,statewide,gen,False,,,True,9.0
2018,Vermont,VT,Rutland,US Senator,statewide,gen,False,Bernie Sanders,independent,False,13585.0
2018,Vermont,VT,Rutland,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,298.0
2018,Vermont,VT,Rutland,US Senator,statewide,gen,False,Bruce Busa,independent,False,75.0
2018,Vermont,VT,Rutland,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,166.0
2018,Vermont,VT,Rutland,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,129.0
2018,Vermont,VT,Rutland,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,164.0
2018,Vermont,VT,Rutland,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,9576.0
2018,Vermont,VT,Rutland,US Senator,statewide,gen,False,Reid Kane,liberty union,False,99.0
2018,Vermont,VT,Rutland,US Senator,statewide,gen,False,Russell Beste,independent,False,234.0
2018,Vermont,VT,Rutland,US Senator,statewide,gen,False,,,True,33.0
2018,Vermont,VT,Washington,US Senator,statewide,gen,False,Bernie Sanders,independent,False,19395.0
2018,Vermont,VT,Washington,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,212.0
2018,Vermont,VT,Washington,US Senator,statewide,gen,False,Bruce Busa,independent,False,56.0
2018,Vermont,VT,Washington,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,574.0
2018,Vermont,VT,Washington,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,167.0
2018,Vermont,VT,Washington,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,54.0
2018,Vermont,VT,Washington,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,6517.0
2018,Vermont,VT,Washington,US Senator,statewide,gen,False,Reid Kane,liberty union,False,105.0
2018,Vermont,VT,Washington,US Senator,statewide,gen,False,Russell Beste,independent,False,152.0
2018,Vermont,VT,Washington,US Senator,statewide,gen,False,,,True,33.0
2018,Vermont,VT,Windham,US Senator,statewide,gen,False,Bernie Sanders,independent,False,14386.0
2018,Vermont,VT,Windham,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,210.0
2018,Vermont,VT,Windham,US Senator,statewide,gen,False,Bruce Busa,independent,False,195.0
2018,Vermont,VT,Windham,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,100.0
2018,Vermont,VT,Windham,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,117.0
2018,Vermont,VT,Windham,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,58.0
2018,Vermont,VT,Windham,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,3673.0
2018,Vermont,VT,Windham,US Senator,statewide,gen,False,Reid Kane,liberty union,False,102.0
2018,Vermont,VT,Windham,US Senator,statewide,gen,False,Russell Beste,independent,False,161.0
2018,Vermont,VT,Windham,US Senator,statewide,gen,False,,,True,12.0
2018,Vermont,VT,Windsor,US Senator,statewide,gen,False,Bernie Sanders,independent,False,17354.0
2018,Vermont,VT,Windsor,US Senator,statewide,gen,False,Brad J. Peacock,independent,False,240.0
2018,Vermont,VT,Windsor,US Senator,statewide,gen,False,Bruce Busa,independent,False,87.0
2018,Vermont,VT,Windsor,US Senator,statewide,gen,False,Edward S. Gilbert Jr,independent,False,175.0
2018,Vermont,VT,Windsor,US Senator,statewide,gen,False,Folasade Adeluola,independent,False,184.0
2018,Vermont,VT,Windsor,US Senator,statewide,gen,False,Jon Svitavsky,independent,False,99.0
2018,Vermont,VT,Windsor,US Senator,statewide,gen,False,Lawrence Zupan,republican,False,6402.0
2018,Vermont,VT,Windsor,US Senator,statewide,gen,False,Reid Kane,liberty union,False,291.0
2018,Vermont,VT,Windsor,US Senator,statewide,gen,False,Russell Beste,independent,False,190.0
2018,Vermont,VT,Windsor,US Senator,statewide,gen,False,,,True,30.0
2018,Virginia,VA,Accomack County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,6605.0
2018,Virginia,VA,Accomack County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,135.0
2018,Virginia,VA,Accomack County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,5997.0
2018,Virginia,VA,Accomack County,US Senator,statewide,gen,False,,,True,8.0
2018,Virginia,VA,Albemarle County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,16371.0
2018,Virginia,VA,Albemarle County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,1161.0
2018,Virginia,VA,Albemarle County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,35701.0
2018,Virginia,VA,Albemarle County,US Senator,statewide,gen,False,,,True,93.0
2018,Virginia,VA,Alexandria City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,10734.0
2018,Virginia,VA,Alexandria City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,1468.0
2018,Virginia,VA,Alexandria City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,53307.0
2018,Virginia,VA,Alexandria City,US Senator,statewide,gen,False,,,True,302.0
2018,Virginia,VA,Alleghany County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,3433.0
2018,Virginia,VA,Alleghany County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,66.0
2018,Virginia,VA,Alleghany County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1952.0
2018,Virginia,VA,Alleghany County,US Senator,statewide,gen,False,,,True,2.0
2018,Virginia,VA,Amelia County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,3823.0
2018,Virginia,VA,Amelia County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,81.0
2018,Virginia,VA,Amelia County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1938.0
2018,Virginia,VA,Amelia County,US Senator,statewide,gen,False,,,True,7.0
2018,Virginia,VA,Amherst County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,7779.0
2018,Virginia,VA,Amherst County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,215.0
2018,Virginia,VA,Amherst County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,4541.0
2018,Virginia,VA,Amherst County,US Senator,statewide,gen,False,,,True,10.0
2018,Virginia,VA,Appomattox County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,4751.0
2018,Virginia,VA,Appomattox County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,99.0
2018,Virginia,VA,Appomattox County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1828.0
2018,Virginia,VA,Appomattox County,US Senator,statewide,gen,False,,,True,3.0
2018,Virginia,VA,Arlington County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,16495.0
2018,Virginia,VA,Arlington County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,2771.0
2018,Virginia,VA,Arlington County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,87258.0
2018,Virginia,VA,Arlington County,US Senator,statewide,gen,False,,,True,386.0
2018,Virginia,VA,Augusta County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,20796.0
2018,Virginia,VA,Augusta County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,550.0
2018,Virginia,VA,Augusta County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,8427.0
2018,Virginia,VA,Augusta County,US Senator,statewide,gen,False,,,True,34.0
2018,Virginia,VA,Bath County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,1142.0
2018,Virginia,VA,Bath County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,24.0
2018,Virginia,VA,Bath County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,576.0
2018,Virginia,VA,Bath County,US Senator,statewide,gen,False,,,True,0.0
2018,Virginia,VA,Bedford County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,25301.0
2018,Virginia,VA,Bedford County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,603.0
2018,Virginia,VA,Bedford County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,9632.0
2018,Virginia,VA,Bedford County,US Senator,statewide,gen,False,,,True,12.0
2018,Virginia,VA,Bland County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,1916.0
2018,Virginia,VA,Bland County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,30.0
2018,Virginia,VA,Bland County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,504.0
2018,Virginia,VA,Bland County,US Senator,statewide,gen,False,,,True,3.0
2018,Virginia,VA,Botetourt County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,10720.0
2018,Virginia,VA,Botetourt County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,246.0
2018,Virginia,VA,Botetourt County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,4543.0
2018,Virginia,VA,Botetourt County,US Senator,statewide,gen,False,,,True,12.0
2018,Virginia,VA,Bristol City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,3427.0
2018,Virginia,VA,Bristol City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,67.0
2018,Virginia,VA,Bristol City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1770.0
2018,Virginia,VA,Bristol City,US Senator,statewide,gen,False,,,True,7.0
2018,Virginia,VA,Brunswick County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,2394.0
2018,Virginia,VA,Brunswick County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,41.0
2018,Virginia,VA,Brunswick County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,3717.0
2018,Virginia,VA,Brunswick County,US Senator,statewide,gen,False,,,True,4.0
2018,Virginia,VA,Buchanan County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,4095.0
2018,Virginia,VA,Buchanan County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,50.0
2018,Virginia,VA,Buchanan County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1785.0
2018,Virginia,VA,Buchanan County,US Senator,statewide,gen,False,,,True,3.0
2018,Virginia,VA,Buckingham County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,3249.0
2018,Virginia,VA,Buckingham County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,83.0
2018,Virginia,VA,Buckingham County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,2802.0
2018,Virginia,VA,Buckingham County,US Senator,statewide,gen,False,,,True,4.0
2018,Virginia,VA,Buena Vista City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,1047.0
2018,Virginia,VA,Buena Vista City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,37.0
2018,Virginia,VA,Buena Vista City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,666.0
2018,Virginia,VA,Buena Vista City,US Senator,statewide,gen,False,,,True,4.0
2018,Virginia,VA,Campbell County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,15239.0
2018,Virginia,VA,Campbell County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,408.0
2018,Virginia,VA,Campbell County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,6305.0
2018,Virginia,VA,Campbell County,US Senator,statewide,gen,False,,,True,27.0
2018,Virginia,VA,Caroline County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,5323.0
2018,Virginia,VA,Caroline County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,179.0
2018,Virginia,VA,Caroline County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,5838.0
2018,Virginia,VA,Caroline County,US Senator,statewide,gen,False,,,True,13.0
2018,Virginia,VA,Carroll County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,8042.0
2018,Virginia,VA,Carroll County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,114.0
2018,Virginia,VA,Carroll County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,2459.0
2018,Virginia,VA,Carroll County,US Senator,statewide,gen,False,,,True,5.0
2018,Virginia,VA,Charles City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,1168.0
2018,Virginia,VA,Charles City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,36.0
2018,Virginia,VA,Charles City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,2131.0
2018,Virginia,VA,Charles City,US Senator,statewide,gen,False,,,True,2.0
2018,Virginia,VA,Charlotte County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,2792.0
2018,Virginia,VA,Charlotte County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,52.0
2018,Virginia,VA,Charlotte County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1871.0
2018,Virginia,VA,Charlotte County,US Senator,statewide,gen,False,,,True,4.0
2018,Virginia,VA,Charlottesville City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,2346.0
